doc_id,product_id,doc_type,text_content,source_folder
5bc04822-2e2c-40a4-9e07-c8b63617786e,B0856HY85J,specification,Physical Noise Isolation- It comes with physical Noise Isolation feature for pure audio bliss,final_data1_amazon
c2354f22-3f1b-4af0-a5f8-ab93648c150c,B0856HY85J,specification,Connectivity- Tap into instant wireless connectivity with the latest Bluetooth V5.0,final_data1_amazon
8727d105-c7b6-47bf-bdb4-259a05276a25,B0856HY85J,description_full,"From the manufacturer
Previous page
Next page
Previous page
Next page
PICK YOUR VIBE
boAt Rockerz 550
Add to Cart
boAt Rockerz 450
Add to Cart
boAt Rockerz 450 Pro
Add to Cart
boAt Rockerz 551 ANC
Add to Cart
boAt Rockerz 460
Add to Cart
boAt Rockerz 425
Add to Cart
Customer Reviews
4.0 out of 5 stars
67,219
4.0 out of 5 stars
117,127
4.0 out of 5 stars
19,543
4.0 out of 5 stars
67,219
4.0 out of 5 stars
233
3.6 out of 5 stars
3,871
Price
₹1,599.00
₹
1,599
.
00
₹1,399.00
₹
1,399
.
00
₹1,699.00
₹
1,699
.
00
₹3,999.00
₹
3,999
.
00
₹1,199.00
₹
1,199
.
00
₹1,099.00
₹
1,099
.
00
Noise Cancellation
Physical Noise Isolation
Physical Noise Isolation
Physical Noise Isolation
ANC & ENx for Clear Calls
ENx for Clear Calls
ENx for Clear Calls
Playback
20 Hours
15 Hours
70 Hours
100 Hours
30 Hours
25 Hours
ASAP Charge
NA
NA
10 Mins= 100 Mins
10 Mins= 100 Mins
10 Mins= 100 Mins
10 Mins= 100 Mins
Drivers
50mm
40mm
40mm
40mm
40mm
40mm
Beast Mode(Low Latency)
✘
✘
✘
✔
✔
✔",final_data1_amazon
e037a48a-e2bf-4687-97f2-ab5bafac70b6,B0B1PXM75C,specification,50-hour playtime: The entertainment never stops with up to 50 hours of playtime.,final_data1_amazon
10891ce3-e1d7-4970-972b-a0b7657cfbdb,B0B1PXM75C,specification,Low latency (up to 40ms): Eliminate all audio lag while gaming and streaming.,final_data1_amazon
8b75c2c6-7750-45d3-afb2-6566c3723363,B0B1PXM75C,specification,"Tru BassTM: Hear every beat with powerful, bass driven audio.",final_data1_amazon
c70c8a7c-adc4-4d69-b040-e720db967956,B0B1PXM75C,specification,"40mm driver: Experience rich and captivating audio while listening to your favourite shows, music and podcasts.",final_data1_amazon
81fa3c70-e434-405e-bf2e-3ea54225f9ee,B0B1PXM75C,specification,Dual pairing: Shuffle between work and play at your convenience.,final_data1_amazon
b59d47b6-0f2f-45d8-aeb5-af2b7d3b7827,B0B1PXM75C,specification,"4 play modes: Play music the way you want to with 4 play modes – Bluetooth, AUX, SD card and FM.",final_data1_amazon
d600e343-f42e-4fde-86d4-c8517a30efd2,B0B1PXM75C,specification,"IPX5 water resistance: Stay protected from splashes, dust and moisture at all times.",final_data1_amazon
b54e1886-3029-499a-9ea6-75263ae90f43,B0B1PXM75C,specification,Bluetooth 5.3: Get consistent connectivity with Bluetooth 5.3.,final_data1_amazon
913bb74d-0cba-4a00-b0f3-ac160ff8ce98,B0B1PXM75C,description_full,From the manufacturer,final_data1_amazon
aba19b28-bcb4-42a0-a38e-aaf3fb6a6c83,B08QTYYNDN,specification,"JBL PURE BASE SOUND: Packed with 32mm Dynamic drivers, the JBL Tune 510BT features the renowned JBL Pure Bass sound, which can be found in the most famous venues all around the world.;UPTO 40 HOURS PLAYTIME: Designed for long playhours, the Tune 510BT allows you to Listen wirelessly upto 40 hours non-stop under optimal audio settings.",final_data1_amazon
a1225691-9584-4531-aa59-b4fbc463a742,B08QTYYNDN,specification,"QUICK CHARGING: With its superior USB Type-C charging cable, a quick 5 min recharge of your Tune 510BT provides you with playtime upto 2 Hours while in a span of 2 hours, get your headphones completely charged up.;DUAL PAIRING: The Multi Point Connectivity (Dual Pairing) on Tune 510BT allows youto effortlessly switch between 2 Bluetooth devices. Its a smooth transition when you have to receive a call on your mobile phone call while you are watching a video on your tab.",final_data1_amazon
dec547eb-824e-49ed-80f2-b4d8d4485db2,B08QTYYNDN,specification,"VOICE ASSISTANT INTEGRATION: Siri or Hey Google is just a button away: activate the voice assistant of your device by pushing the multi-function button on the earcup.;HANDS FREE CALLS: The button controls on the earcup of Tune 510BT, allows you to easily control your sound and manage your calls from your headphones.",final_data1_amazon
4860fb5e-f354-4d1b-b36b-70c1d00591ce,B08QTYYNDN,specification,"BLUETOOTH 5.0: Equipped with Blueooth 5.0, wirelessly stream high quality sound from your mobile or tab without messy cords.; IN THE BOX PACKAGE: 1 x Tune 510BT headphones, 1 x USB-C Charging Cable, 1 x Warranty/Warning 1 x QSG",final_data1_amazon
cfc78393-716c-4c8d-8e4f-e3c257307548,B08QTYYNDN,specification,Model: Jblt510btblk,final_data1_amazon
1034ce83-b621-4868-a9c4-5cfc26c6645a,B08QTYYNDN,description_full,"From the manufacturer
JBL Tune 510BT
The JBL Tune 510BT headphones let you  stream powerful JBL Pure Bass sound with no strings attached. Easy to  use, these headphones provide up to 40 hours of pure pleasure and an  extra 2 hours of battery with just 5 minutes of power with the USB-C  charging cable. And if a call comes in while you are watching a video on  another device, the JBL Tune 510BT seamlessly switches to your mobile.  Bluetooth 5.0 enabled and designed to be comfortable, the JBL Tune 510BT  headphones also allow you to connect to Siri or Google without using  your mobile device. Available in multiple fresh colors and foldable for  easy portability, the JBL Tune 510BT headphones are a grab ‘n go  solution that helps you to inject music into every aspect of your busy  life.
It features the renowned JBL Pure Bass sound, which can be found in the most venues all around.
Wirelessly stream high-quality sound from your smartphone without messy cords.
For long-lasting fun, listen wirelessly for 40 hours and recharge the  battery in as little as 2 hours with the convenient Type-C USB cable. A  quick 5-minute recharge gives you 2 additional hours of music.",final_data1_amazon
e13de05a-3fe3-4d2d-a2fa-c9e3e37cd496,B09QL3K2GD,specification,"Low Latency- It’s time to up the game and switch to Rockerz 425 wireless headphones that comes equipped with our low latency BEAST Mode, the perfect set up for your gaming sessions.",final_data1_amazon
f210dcc0-cc00-4f8d-915d-b365701557bb,B09QL3K2GD,specification,"Noise Cancelling Calls- With the default ENx tech meant for environmental noise cancellation, you can be heard crystal clear across voice calls.",final_data1_amazon
10db3048-1d04-4e92-b787-db24e400fd3b,B09QL3K2GD,specification,"ASAP Charge- Courtesy our ASAP Charge tech, the headphones can fetch a total playtime of up to 10 hours in just 10 min of charging. Battery Capacity: 500 mAh",final_data1_amazon
e9b4a904-88fb-40d9-bd76-2c8637583fae,B09QL3K2GD,specification,"40MM Drivers- The boAt Signature Sound shines through no matter which genre you play, via the 40mm audio drivers.",final_data1_amazon
851bb5fc-53d0-418c-ad13-76063947e2fa,B09QL3K2GD,specification,Playback Time- It offers a total playtime of up to 25 hours on a single charge via Type C interface at 60% volume.,final_data1_amazon
a2e32e2b-2e95-4c83-806f-30290afe1983,B09QL3K2GD,specification,"Connectivity- With the features of Dual Pairing and Bluetooth v5.2, you can be rest assured to enjoy a seamless wireless auditory experience.",final_data1_amazon
43d6f45d-ac83-4c34-85e3-014051972686,B09QL3K2GD,specification,"Voice Assistant- ou can control playback, pick up calls and command your default voice assistant with ease courtesy the easy-access controls and built-in mic.",final_data1_amazon
a9867bda-16b7-45d4-ba71-e9b7784f4218,B09QL3K2GD,specification,1 year warranty from the date of purchase,final_data1_amazon
51ca0b14-b900-4cb8-a7c6-275ce962ecc3,B09QL3K2GD,description_full,"From the manufacturer
boAt Rockerz 425 Headphones
boAt Rockerz 550 Over Ear Bluetooth Headphones
boAt Rockerz 450 Bluetooth On Ear Headphones
boAt Rockerz 450 Pro Bluetooth On Ear Headphones
boAt Rockerz 551 ANC Hybrid Active Noise Cancellation Over Ear Headphones
boAt Rockerz 460 Wireless Over Ear Headphones
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Add to Cart
Customer Reviews
3.6 out of 5 stars
3,871
4.0 out of 5 stars
67,219
4.0 out of 5 stars
117,127
4.0 out of 5 stars
19,543
4.0 out of 5 stars
67,219
4.0 out of 5 stars
233
Price
₹1,099.00
₹
1,099
.
00
₹1,599.00
₹
1,599
.
00
₹1,399.00
₹
1,399
.
00
₹1,699.00
₹
1,699
.
00
₹3,999.00
₹
3,999
.
00
₹1,199.00
₹
1,199
.
00
Noise Cancellation
ENx for Clear Calls
Physical Noise Isolation
Physical Noise Isolation
Physical Noise Isolation
ANC & ENx for Clear Calls
ENx for Clear Calls
Playback
25 Hours
20 Hours
15 Hours
70 Hours
100 Hours
30 Hours
ASAP Charge
10 Mins= 100 Mins
NA
NA
10 Mins= 100 Mins
10 Mins= 100 Mins
10 Mins= 100 Mins
Drivers
40mm
50mm
40mm
40mm
40mm
40mm
Beast Mode(Low Latency)
✓
NA
NA
NA
NA
✓",final_data1_amazon
268e4385-1288-453a-9d41-16de221a704a,B0DQPKH93F,specification,Boosted Bass - The earphones come with high bass quality and 14mm dynamic drivers for a pure listening experience. Enjoy your favourite web series and songs with an HD-quality audio experience.,final_data3_amazon
6f59baaa-6a23-4991-842d-2b2e82c038c9,B0DQPKH93F,specification,Comfy Fit Design - The earphones are crafted with soft silicone eartips and an in-ear fit design for extra comfort and more stability during long periods of listening.,final_data3_amazon
60a04b0d-add9-4aab-9a66-a9fb4a314d32,B0DQPKH93F,specification,"Clear Conversations -The in-line microphone on the earphones sits next to your mouth for disturbance-free conversations. Thus, experience a crystal clear voice whenever required.",final_data3_amazon
72237a11-0ad2-45b8-a325-483a53495d73,B0DQPKH93F,specification,"Long Cord - The long cable allows you to stay connected with your phones, laptops or with any other device. The 1.2m cable length gives you a tangle-free experience while listening to your favourite music.",final_data3_amazon
19ac159c-1be1-4761-b8db-fe36370daa7e,B0DQPKH93F,specification,"Smart Control - These earphones are equipped with a smart controller that allows you to manage the volume, calls and music effortlessly.",final_data3_amazon
f498109c-5f00-49f9-9d32-6eb2dcb382c3,B0DQPKH93F,description_full,"From the manufacturer
Audio Excellence
Plug into audio bliss with Ambrane Stringz 38 Lite – your passport to an auditory paradise where every note and beat come alive.
Immersive Sound
Immerse yourself in high-definition audio quality and experience the purest sound with the 14mm Speaker Drivers and BoostedBass technology of Stringz 38 Lite.
Crystal Clear Calls
Whether you're making calls or listening to music, enjoy crystal-clear communication and unparalleled sound clarity thanks to the in-line microphone featured on Stringz 38 Lite.
14mm Speaker Drivers
Delve into a world of rich audio, crafted by the powerful 14mm speaker drivers of Stringz 38 Lite. From deep, resonating bass tones to crisp, clear trebles, every detail is meticulously reproduced, delivering an audio experience that resonates with depth and precision.
Multifunctional Control Buttons
Take command of your audio journey with Stringz 38 Lite's multifunctional control buttons. Adjust volume, manage calls, switch tracks, and activate voice assistance seamlessly. Your music, your rules, all at your fingertips
Voice Assistance
Seamlessly interact with your device's voice assistant through Stringz 38 Lite's in-line microphone. Effortlessly issue voice commands, set reminders, and stay hands-free, enhancing your control and convenience.
Aux Connectivity
Enjoy uninterrupted audio with Stringz 38 Lite's stable Aux connectivity. Say goodbye to audio dropouts, ensuring consistent and reliable performance throughout your music sessions.
1.2 metre Cable Length
Move freely without constraints, courtesy of Stringz 38 Lite's generous 1.2-meter cable length. Stay connected to your audio source while enjoying the freedom to explore your surroundings, enhancing your listening experience.
Snug Fit Design
Designed for extended comfort, Stringz 38 Lite features a snug fit design that allows for prolonged wear. Enjoy your favourite tunes without discomfort, making long listening sessions a delight.
HD Stereo Sound
Immerse yourself in high-definition stereo sound that brings your music to life. Stringz 38 Lite delivers exceptional audio quality, ensuring your music is reproduced with remarkable clarity and depth, elevating your listening pleasure.
Wide Compatibility
Stringz 38 Lite offers seamless compatibility with a variety of devices. From smartphones and tablets to laptops, enjoy hassle-free listening on your preferred gadgets, making it your versatile and dependable audio companion.",final_data3_amazon
a3a76a5d-ccf8-43e4-bfe1-a958bac19c0f,B09XS7JWHH,specification,"Industry Leading noise cancellation-two processors control 8 microphones for unprecedented noise cancellation. With Auto NC Optimizer, noise cancelling is automatically optimized based on your wearing conditions and environment.",final_data3_amazon
b79c47f4-ee2f-4961-abff-9aefeb5702ae,B09XS7JWHH,specification,Industry-leading call quality with our Precise Voice Pickup Technology uses four beamforming microphones and an AI-based noise reduction algorithm,final_data3_amazon
b9e79763-8b1e-499b-97c7-c0d581b9c9aa,B09XS7JWHH,specification,"Magnificent Sound, engineered to perfection with the new Integrated Processor V1",final_data3_amazon
5943a420-b7a3-4763-abe4-b9b4fe4d68bc,B09XS7JWHH,specification,"Crystal clear hands-free calling with 4 beamforming microphones, precise voice pickup, and advanced audio signal processing.",final_data3_amazon
84546674-626f-4022-acae-fc6f7aa9fef8,B09XS7JWHH,specification,"Up to 40-hour battery life for continuous music playtime (With Noise Cancellation ON, get up to 30 Hours of playtime, and With Noise Cancellation off get up to 40 Hours.) All-day power and quick charging (3 min charge for 3 hours of playback).",final_data3_amazon
45ca7a58-4588-4c2b-8609-1c4f03bf10ed,B09XS7JWHH,specification,"Ultra-comfortable, lightweight design with soft fit leather",final_data3_amazon
3d289ec3-7190-4ca3-a911-662c1789dc4d,B09XS7JWHH,specification,Multipoint connection allows you to quickly switch between devices,final_data3_amazon
c0227961-7659-45fb-a8a8-d4b1dcc7f44c,B09XS7JWHH,specification,Carry your headphones effortlessly in the redesigned case.,final_data3_amazon
97dd8421-49b9-4f0d-b754-6cbd83ac07a5,B09XS7JWHH,specification,"Intuitive touch control settings to pause play skip tracks, control volume, activate your voice assistant, and answer phone calls.",final_data3_amazon
8ecffa1a-75cd-4e48-a29e-698d83021365,B09XS7JWHH,specification,"For everyday convenience, just Speak-to-Chat and Quick Attention mode stop your music and let in ambient sound",final_data3_amazon
d729811f-0248-457b-834e-35fa28cf1fa7,B09XS7JWHH,description_full,"From the manufacturer
WH-1000XM5
YOUR WORLD. NOTHING ELSE.
Noise Cancelling Headphones
Previous page
Next page
1
Digit
2
Exhibit Tech
3
Stuff
4
Gadget Bridge
5
Gold Award
Two processors control 8 microphones
Specially developed by Sony, the new Integrated Processor V1 unlocks the full potential of our HD Noise Canceling Processor QN1. This unique combination of technology controls 8 microphones to deliver unprecedent noise canceling quality.
Noise Cancellation
From airplane noise to people’s voices, our WH-1000XM5 wireless headphones keep out more high and mid frequency sounds than ever. And with Auto NC Optimizer, noise canceling is automatically optimized based on your wearing conditions and environment.
All day power and quick charging
With up to 40 hours of battery life, you’ll have enough power even for long trips. If you need to charge in a hurry, you can get 3 hours' worth of charge after just 3 minutes with an optional USB-PD compatible AC adapter.
Crystal clear hands-free calling
With Precise Voice Pickup Technology & advanced audio signal processing, the person on the other end of the call will hear your voice clearly, even when you are in noisy situations. Equipped with two beamforming microphones on each earcup, these headphones are calibrated to only pick up your voice.
All day comfort with an elegant design
These lightweight headphones are beautifully finished in newly developed soft fit leather. This material fits snugly around the head with less pressure on the ears while keeping out external sounds. The stepless slider, seamless swivel and hanger, and silent joints, makes it a pleasure to wear.
Multipoint connection
These headphones can be paired with two Bluetooth devices at the same time. So when a call comes in, your headphones know which device is ringing and connects to the right one automatically. You’ll also be able to quickly switch your headphones to either of the two devices at the touch of a button.
The video showcases the product in use.
The video guides you through product setup.
The video compares multiple products.
The video shows the product being unpacked.
Video Player is loading.
Click to play video
Play
Mute
Current Time
0:00
/
Duration
0:00
Loaded
:
0%
0:00
Stream Type
LIVE
Seek to live, currently behind live
LIVE
Remaining Time
-
0:00
1x
Playback Rate
Chapters
Chapters
Descriptions
descriptions off
, selected
Captions
captions off
, selected
Audio Track
Fullscreen
This is a modal window.
Touch controls
Pause/play/skip tracks, control volume, activate your voice assistant, and answer phone calls.
Speak to Chat
As soon as you start a conversation, Speak-to-Chat automatically stops your music and lets in ambient sound.
Adaptive Sound Control
Automatically optimizes volume based on your environment learning your behavior and recognizes locations that you frequently visit.
Collapsible case saves space
Carry your headphones effortlessly in the redesigned case.",final_data3_amazon
f9dbcb8b-5434-45d4-b542-5535763e5598,B0863FR3S9,specification,"Digital noise cancelling: Industry leading Active Noise Cancellation (ANC) lends a personalized, virtually soundproof experience at any situation;Voice assistant: Alexa, Google Assistant & Siri enabled (In-built) for voice access to music, information and more. Activate with a simple touch",final_data3_amazon
c7b3be98-541b-41de-98a9-9e0117f6a30c,B0863FR3S9,specification,"Speak-to-chat: Headphones use an array of smart technologies to create a seamless, hands-free listening experience. For eg, simply start speaking to automatically pause your music in Speak-to-Chat;Wearing Detection: Proximity sensor and two acceleration sensors in your headphones can detect whether you're wearing them or not, then adapt playback accordingly to help save battery power",final_data3_amazon
05edaf5a-d87a-464b-9971-47847f09393b,B0863FR3S9,specification,"Quick attention mode: Cover the right ear cup with your palm to turn down music for instant, easy conversation;Smart listening: WH-1000XM4 adjusts the ambient sound to your activity to give you the best noise cancellation",final_data3_amazon
a16c1bf9-41be-440f-86f8-d58be9526eca,B0863FR3S9,specification,"Long battery life/Quick Charge: A single charge provides up to 30 hrs of playtime for reliable all day listening and Quick charge for 10min charge for 5 hours play back;Multipoint connection : It can be paired with two Bluetooth devices at the same time.So when a call comes in, your headphones know which device is ringing and connect to the right one automatically.; Touch controls: Change the track, turn the volume up or down and take or make calls by tapping or swiping the panel with your fingertip",final_data3_amazon
be7cd5c4-ba43-48e5-b530-91cc46943cc5,B0863FR3S9,specification,Warranty Description: 1 Year Warranty Provided By The Manufacturer From Date Of Purchase,final_data3_amazon
b7597034-3eac-43a1-9535-ae87ef34b3f8,B0863FR3S9,description_full,"From the manufacturer
WH-1000XM4
Industry-leading noise cancelling headphones
Intelligent headphones with mic and Alexa voice control
Industry-leading Digital Noise Cancellation
Hear every word, note, and tune with incredible clarity, no matter your environment. These headphones feature additional microphones that assist in isolating sound while talking on the phone, resulting in improved phone call quality and the reduction of even more high and mid frequency sounds.
Engineering better noise cancellation
Dual Noise Sensor technology, featuring two microphones on each earcup, captures ambient noise and passes the data to the HD Noise Cancelling Processor QN1. Using a new algorithm, the HD Noise Cancelling Processor QN1 then applies noise cancelling processing in real time to a range of environments.
Previous page
Superior call quality
Precise voice pickup, combines five built-in microphones with advanced audio signal processing.
Speak-to-chat technology
Automatically pauses music when you speak, letting sound in so you can conduct your conversation.
Amazon Alexa-Built in
Alexa-enabled for hands-free voice access to music, information, and more.
Ambient Sound Control
Cancel noise while still allowing through essential sounds when you’re listening on the move.
Quick Attention Mode
Place your hand over the right ear cup for instant conversation.
Next page
1
Clear hands-free calling
2
Speak-to-chat
3
Alexa-Built in
4
Ambient Sound Control
5
Quick Attention Mode
The video showcases the product in use.
The video guides you through product setup.
The video compares multiple products.
The video shows the product being unpacked.
Video Player is loading.
Click to play video
Play
Mute
Current Time
0:00
/
Duration
0:00
Loaded
:
0%
0:00
Stream Type
LIVE
Seek to live, currently behind live
LIVE
Remaining Time
-
0:00
1x
Playback Rate
Chapters
Chapters
Descriptions
descriptions off
, selected
Captions
captions off
, selected
Audio Track
Fullscreen
This is a modal window.
Previous page
DSEE Extreme
Upscales compressed digital music files
Using Digital Sound Enhancement Engine with Edge-AI, co-developed with Sony Music Studios Tokyo.
Proprietary technology for premium sound
The 40mm drivers with Liquid Crystal Polymer (LCP) diaphragms reproduce a full range of frequencies.
Personalized listening experience
Adaptive Sound Control automatically adjusts to your location and behavior.
Smart Listening by SENSE ENGINE
Automatically detects your activity and balances the noise canceling levels.
Wearing detection
Pauses playback when headphones are removed and resumes when you put them back on.
Next page
1
Next-level Music
2
Premium Sound
3
Adaptive Sound Control
4
Smart Listening
5
Wearing detection
Previous page
All-day power with quick charging
Up to 30-hour battery life with quick charging (10 min charge for 5 hours of playback).
Touch Sensor controls
Pause/play/skip tracks, control volume, activate your voice assistant, and answer phone calls.
Seamless multiple-device pairing
The WH-1000XM4 headphones can be paired with two Bluetooth devices at the same time.
Carry case with cable
The supplied carry case is durable and includes a cable for wired listening.
“Sony | Headphones Connect” App for Android /iOS
Control your ambient sound settings and adjust the sound levels with the Equalizer.
Next page
1
30 Hour Battery
2
Touch Control
3
Multiple-device Pairing
4
Carry case with cable
5
Connect with App",final_data3_amazon
729037db-e19a-44b6-986e-67dd57137f9b,B0B4G44RFS,specification,"Wired headphone with 3.5mm jack (single connector), best suitable for online classes, video calls etc., on your smart phones, tablets and Laptops.;With the 40mm drivers, enjoy music with punchy bass, sharp trebles and smooth vocal tones like never before.",final_data3_amazon
ea042f95-034c-4df0-86e4-32f9204be909,B0B4G44RFS,specification,"In-line (built in) microphone, enabling you to take calls and attend online classes with ease.;Simple plug and play usage with your mobile devices.",final_data3_amazon
ee25469d-84e4-4b38-af0d-16c6e81563d1,B0B4G44RFS,specification,"Lightweight design for comfortable usage.;Soft ear cushions, adjustable headband and a foldable ear cup design will help you for long hours of movie watching, music and online classes without fatigue.",final_data3_amazon
c3f2f55d-923c-4800-aac4-987249eed852,B0B4G44RFS,specification,"1.5 meter durable & long cable allows you to plug in to your mobile devices, laptops or tablets and sit back comfortably.; Simple button control to receive and hang-up on calls.",final_data3_amazon
502fae41-74cb-46e2-ae0a-2ce8f3d1bf65,B0B4G44RFS,specification,Size Name: Free Size; Warranty Description: 1 Year Carry Into Service Center,final_data3_amazon
b4b667c2-4dd4-428f-aee2-9a0e3d99d66a,B0B4G44RFS,description_full,From the manufacturer,final_data3_amazon
b977abd6-0fe0-4bd4-a110-8af1eaa3d79f,B0D3TMKMYN,specification,MASSIVE BASS: Press the ULT button to boost your bass & feel the incredible power of sound,final_data3_amazon
d23a69e0-e3cc-4880-b62b-83a53eeadca0,B0D3TMKMYN,description_full,"From the manufacturer
The video showcases the product in use.
The video guides you through product setup.
The video compares multiple products.
The video shows the product being unpacked.
Video Player is loading.
Click to play video
Play
Mute
Current Time
0:00
/
Duration
0:00
Loaded
:
0%
Stream Type
LIVE
Seek to live, currently behind live
LIVE
Remaining Time
-
0:00
1x
Playback Rate
Chapters
Chapters
Descriptions
descriptions off
, selected
Captions
captions off
, selected
Audio Track
Fullscreen
This is a modal window.
Previous page
Next page
1
Battery
2
Travel
3
Noise Reduction
Previous page
Next page
1
Noise Cancellation
2
Design",final_data3_amazon
9af077a2-8818-42aa-9695-12bc77a7e8f5,B08QTVL6C5,specification,"JBL PURE BASE SOUND: Packed with 32mm Dynamic drivers, the JBL Tune 510BT features the renowned JBL Pure Bass sound, which can be found in the most famous venues all around the world.",final_data3_amazon
6a781847-6fee-4a35-b4f9-51129013705b,B08QTVL6C5,specification,"UPTO 40 HOURS PLAYTIME: Designed for long playhours, the Tune 510BT allows you to Listen wirelessly upto 40 hours non-stop under optimal audio settings.",final_data3_amazon
3c72833c-0697-4412-912a-bd46693dc0ee,B08QTVL6C5,specification,"QUICK CHARGING: With its superior USB Type-C charging cable, a quick 5 min recharge of your Tune 510BT provides you with playtime upto 2 Hours while in a span of 2 hours, get your headphones completely charged up.",final_data3_amazon
5c1d1296-e103-4dca-bb8f-9ec30939c111,B08QTVL6C5,specification,DUAL CONNECTIVITY: The Multi Point Connectivity (Dual Connect) on Tune 510BT allows youto effortlessly switch between 2 Bluetooth devices. Its a smooth transition when you have to receive a call on your mobile phone call while you are watching a video on your tab.,final_data3_amazon
b7e7bc9b-bae9-42b6-bcd4-f7d53b28d3fc,B08QTVL6C5,specification,VOICE ASSISTANT INTEGRATION: Siri or Hey Google is just a button away: activate the voice assistant of your device by pushing the multi-function button on the earcup.,final_data3_amazon
69a14fd8-c7f5-45ea-8fb7-f12fb07c2932,B08QTVL6C5,specification,"HANDS FREE CALLS: The button controls on the earcup of Tune 510BT, allows you to easily control your sound and manage your calls from your headphones.",final_data3_amazon
5994d00a-449d-478d-9459-0d6acbba0112,B08QTVL6C5,specification,"BLUETOOTH 5.0: Equipped with Blueooth 5.0, wirelessly stream high quality sound from your mobile or tab without messy cords.",final_data3_amazon
c0737e17-5e6c-4dd1-91db-b99564071b2d,B08QTVL6C5,specification,"IN THE BOX PACKAGE: 1 x Tune 510BT headphones, 1 x USB-C Charging Cable, 1 x Warranty/Warning 1 x QSG",final_data3_amazon
4c351f55-ab6e-4e32-9252-ef5367f5d4f4,B08QTVL6C5,description_full,"From the manufacturer
JBL Tune 510BT
The JBL Tune 510BT headphones let you  stream powerful JBL Pure Bass sound with no strings attached. Easy to  use, these headphones provide up to 40 hours of pure pleasure and an  extra 2 hours of battery with just 5 minutes of power with the USB-C  charging cable. And if a call comes in while you are watching a video on  another device, the JBL Tune 510BT seamlessly switches to your mobile.  Bluetooth 5.0 enabled and designed to be comfortable, the JBL Tune 510BT  headphones also allow you to connect to Siri or Google without using  your mobile device. Available in multiple fresh colors and foldable for  easy portability, the JBL Tune 510BT headphones are a grab ‘n go  solution that helps you to inject music into every aspect of your busy  life.
It features the renowned JBL Pure Bass sound, which can be found in the most venues all around the world.
Wirelessly stream high-quality sound from your smartphone without messy cords.
For long-lasting fun, listen wirelessly for 40 hours and recharge the  battery in as little as 2 hours with the convenient Type-C USB cable. A  quick 5-minute recharge gives you 2 additional hours of music.",final_data3_amazon
66e8604c-0c86-4fea-8a52-1438f7988269,B0CCZ26B5V,specification,"LEGENDARY NOISE CANCELLATION: Effortlessly combines noise cancelling headphone technology with passive features so you can shut off the outside world, quiet distractions and take music beyond the beat",final_data3_amazon
a82a45bd-b37e-401f-a33e-6dc7c317a11f,B0CCZ26B5V,specification,"PREMIUM COMFORT: Plush earcup cushions softly hug your ears, while a secure and comfortable padded band gently keeps your over-ear headphones in place for those extra-long listening sessions",final_data3_amazon
645282e3-e09c-485e-8c19-3cc3a8cdc013,B0CCZ26B5V,specification,TWO LISTENING MODES: These wireless Bluetooth headphones feature Quiet and Aware Modes that let you toggle between full noise cancelling or full awareness of your surroundings for seamless sound control,final_data3_amazon
ef84e805-6439-4b36-9ac5-1c6c2647a706,B0CCZ26B5V,specification,"HIGH-FIDELITY AUDIO/EQ CONTROL: Supercharge your favourite tracks with high-fidelity audio and Adjustable EQ that puts you in control of the bass, mid-range and treble for unmatched bold sound",final_data3_amazon
7e9b0f18-e290-4ca5-8c0a-a277b73778fa,B0CCZ26B5V,specification,"ALL-DAY BATTERY LIFE: Bose QuietComfort wireless headphones provide up to 24 hours of battery on a single charge, plus a 15-minute charge gives you up to 2.5 hours of additional play time",final_data3_amazon
a65e3c33-bba2-4769-b2ca-40b7764db1e9,B0CCZ26B5V,description_full,"From the manufacturer
The video showcases the product in use.
The video guides you through product setup.
The video compares multiple products.
The video shows the product being unpacked.
Video Player is loading.
Click to play video
Play
Mute
Current Time
0:00
/
Duration
0:00
Loaded
:
0%
Stream Type
LIVE
Seek to live, currently behind live
LIVE
Remaining Time
-
0:00
1x
Playback Rate
Chapters
Chapters
Descriptions
descriptions off
, selected
Captions
captions off
, selected
Audio Track
Fullscreen
This is a modal window.
Premium materials. Bold design.
Bose QuietComfort Headphones give you a fashionable look you can rock all day and night. Plus, the plush ear cushions softly hug your ears, and the padded band gently keeps them snug for maximum comfort during those long listening sessions.
Compare Bose Headphones
QuietComfort Headphones
QuietComfort 45 Headphones
NC Headphones 700
Audio Quality
High-Fidelity Audio & Adjustable EQ
Audio Quality
High-Fidelity Audio & Adjustable EQ
Audio Quality
High-Fidelity Audio
Battery Life
Up to 24 Hours
Battery Life
‎ ‎‎Up to 22 Hours
Battery Life
‎ ‎‎Up to 20 Hours
Bluetooth 5.1
Bluetooth 5.1
Bluetooth 5.0
Durable, All-Day Comfort
Durable, All-Day Comfort
Streamlined, Lightweight
Features:
Quiet & Aware Modes, Wind Block, Audio Cable With In-Line Microphone
Features:
Quiet & Aware Modes
Features:
Adjustable, World-Class Noise Cancelling",final_data3_amazon
c08d1bbe-dd30-4fa0-8710-36baaa3dbcac,B0D4ZCH5HS,specification,"LEVELED-UP LISTENING: Bose QuietComfort Ultra Headphones with spatial audio give you an immersive experience that makes music feel more real; CustomTune technology offeres personalized sound, shaped to you",final_data3_amazon
